deal_amount,contract_year,contract_month,contract_day,floor,plottage,land_use,build_year,building_age,building_type,building_detail_type,building_use,building_area,sig_cd,emd_cd,pnu,longitude,latitude,plat_area,arch_area,tot_area,elev_cnt,parklot_cnt,base_year_x,sig_store_cnt,sig_sales_amt,sig_sales_cnt,sig_delivery_amt,sig_delivery_cnt,sig_sales_restaurant_amt,sig_sales_service_amt,sig_sales_retail_amt,sig_sales_etc_amt,sig_sales_wk_amt,sig_sales_we_amt,sig_sales_morning_amt,sig_sales_afternoon_amt,sig_sales_evening_amt,sig_sales_night_amt,sig_sales_male_amt,sig_sales_female_amt,sig_sales_age20_amt,sig_sales_age30_amt,sig_sales_age40_amt,sig_sales_age50_amt,sig_sales_age60_amt,base_year_y,emd_store_cnt,emd_sales_amt,emd_sales_cnt,emd_delivery_amt,emd_delivery_cnt,emd_sales_restaurant_amt,emd_sales_service_amt,emd_sales_retail_amt,emd_sales_etc_amt,emd_sales_wk_amt,emd_sales_we_amt,emd_sales_morning_amt,emd_sales_afternoon_amt,emd_sales_evening_amt,emd_sales_night_amt,emd_sales_male_amt,emd_sales_female_amt,emd_sales_age20_amt,emd_sales_age30_amt,emd_sales_age40_amt,emd_sales_age50_amt,emd_sales_age60_amt,plp_amt,subway_dist,subway_500_cnt,subway_1000_cnt,base_year,walk_tot_cnt,walk_male_cnt,walk_female_cnt,walk_age_u20_cnt,walk_age_20_cnt,walk_age_30_cnt,walk_age_40_cnt,walk_age_50_cnt,walk_age_o50_cnt,walk_morning_cnt,walk_afternoon_cnt,walk_evening_cnt,walk_time_night_cnt
194000000,2021,4,14,1,,준주거,2001,20.0,집합,상가/사무실,제2종근린생활,31.45,11140,11140171,1114017100105000000,126.96625591999309,37.560426928492795,3048.3,1256.49,33628.55,5,195,2021,158739,136847229383772.0,2091165731.0,0.0,0.0,2265498130971.0,39833779309053.0,11514255523710.0,83233696420038.0,120972324851512.0,15874904593045.0,27398518562473.0,80485483009681.0,17598484374611.0,11364446046558.0,63780768259248.0,62986267126002.0,12040073232091.0,29467162419578.0,40293607397362.0,29019903665277.0,15946288670940.0,2021,3550,100086091092.0,3007708.0,0.0,0.0,31596847071.0,32609798900.0,25285062187.0,10594382934.0,82380137824.0,17705954276.0,12035335700.0,60914783386.0,23934001931.0,3202590320.0,60679051258.0,37624585923.0,8713352521.0,24476448336.0,27240416595.0,24857899165.0,13015520559.0,13670000.0,83.0,1.0,4.0,2021,15362707.273402546980,6152412.77,6431766.26,1115039.68,1619620.42,2430153.94,2393065.89,2220405.41,280581309.85,2076420.05,4448063.04,3213100.49,2846595.33
1120000000,2021,7,9,2,,일반상업,2011,10.0,집합,상가/사무실,업무,125.42,11140,11140121,1114012100102080000,126.98192195110556,37.55825810781901,7460.8,3730.35,113221.92,10,861,2021,158739,136847229383772.0,2091165731.0,0.0,0.0,2265498130971.0,39833779309053.0,11514255523710.0,83233696420038.0,120972324851512.0,15874904593045.0,27398518562473.0,80485483009681.0,17598484374611.0,11364446046558.0,63780768259248.0,62986267126002.0,12040073232091.0,29467162419578.0,40293607397362.0,29019903665277.0,15946288670940.0,2021,2663,178460466651.0,2469897.0,0.0,0.0,17517984421.0,19674548256.0,135383195236.0,5884738738.0,128766382840.0,49694083992.0,14794094282.0,130312436023.0,30488887123.0,2863812221.0,58540980076.0,62046138639.0,16453292488.0,29676984209.0,31510082257.0,27342638203.0,15604121556.0,22740000.0,278.0,2.0,4.0,2021,19966662.5375809966174,6871045.06,7620656.61,705715.28,2305368.43,2742788.61,2734755.56,2517192.94,348578410.38,2175948.33,6624924.86,3545354.23,2145474.56
650000000,2021,11,11,3,,일반상업,2011,10.0,집합,상가/사무실,업무,93.32,11140,11140121,1114012100102080000,126.98192195110556,37.55825810781901,7460.8,3730.35,113221.92,10,861,2021,158739,136847229383772.0,2091165731.0,0.0,0.0,2265498130971.0,39833779309053.0,11514255523710.0,83233696420038.0,120972324851512.0,15874904593045.0,27398518562473.0,80485483009681.0,17598484374611.0,11364446046558.0,63780768259248.0,62986267126002.0,12040073232091.0,29467162419578.0,40293607397362.0,29019903665277.0,15946288670940.0,2021,2663,178460466651.0,2469897.0,0.0,0.0,17517984421.0,19674548256.0,135383195236.0,5884738738.0,128766382840.0,49694083992.0,14794094282.0,130312436023.0,30488887123.0,2863812221.0,58540980076.0,62046138639.0,16453292488.0,29676984209.0,31510082257.0,27342638203.0,15604121556.0,22740000.0,278.0,2.0,4.0,2021,19966662.5375809966174,6871045.06,7620656.61,705715.28,2305368.43,2742788.61,2734755.56,2517192.94,348578410.38,2175948.33,6624924.86,3545354.23,2145474.56
580000000,2021,10,28,1,,일반상업,2010,11.0,집합,상가/사무실,제2종근린생활,55.65,11140,11140122,1114012200100870000,126.98321868611325,37.55940197870583,5298.8,2957.63,79978.66,9,658,2021,158739,136847229383772.0,2091165731.0,0.0,0.0,2265498130971.0,39833779309053.0,11514255523710.0,83233696420038.0,120972324851512.0,15874904593045.0,27398518562473.0,80485483009681.0,17598484374611.0,11364446046558.0,63780768259248.0,62986267126002.0,12040073232091.0,29467162419578.0,40293607397362.0,29019903665277.0,15946288670940.0,2021,424,1030088299524.0,93133409.0,0.0,0.0,729100231862.0,16155382351.0,284826496136.0,6189175.0,737047829149.0,293040470545.0,237676882699.0,620791526280.0,168644800750.0,2962366939.0,478970101962.0,551104562886.0,251692953277.0,349925648369.0,242980603243.0,135806532850.0,49668927110.0,27620000.0,258.0,2.0,4.0,2021,19047463.5440668592144,7101488.05,7488867.33,891942.57,2637484.97,2947195.50,2721466.01,2437709.79,295455651.59,2155215.56,6646140.48,3699044.78,2089955.05
389500000,2022,4,7,2,,일반상업,2021,1.0,집합,상가/사무실,숙박,53.33,11140,11140132,1114013200103340000,126.99751945474308,37.56291931102084,1383.9,986.82,15894.49,3,47,2022,164664,151028677478982.0,2364907941.0,4648226101.0,231234.0,2962804511857.0,44132996731158.0,16485161470763.0,87447714765204.0,132175006442247.0,18853671737065.0,36824261527748.0,80054427565171.0,19827695509595.0,14322529463917.0,69898975546382.0,71466687169153.0,12234526782973.0,31711372647629.0,44802547290514.0,33669351724928.0,18947864269492.0,2022,2136,32139674181.0,1368771.0,52567288.0,2680.0,20493645557.0,2570444514.0,7254174752.0,1821409358.0,27016938276.0,5122750781.0,2368322301.0,14958228062.0,10590426688.0,4222777004.0,20354652159.0,9008101245.0,5788072766.0,5255242510.0,6375060494.0,7192543123.0,4751834509.0,14860000.0,291.0,2.0,5.0,2022,18803981.961860471049,11005036.26,7798945.54,792399.93,3662302.74,2686880.59,2855261.44,3853206.02,495367005.92,3004039.05,7765935.96,4822728.55,3211278.82
307500000,2022,4,7,10,,일반상업,2021,1.0,집합,상가/사무실,숙박,29.05,11140,11140132,1114013200103340000,126.99751945474308,37.56291931102084,1383.9,986.82,15894.49,3,47,2022,164664,151028677478982.0,2364907941.0,4648226101.0,231234.0,2962804511857.0,44132996731158.0,16485161470763.0,87447714765204.0,132175006442247.0,18853671737065.0,36824261527748.0,80054427565171.0,19827695509595.0,14322529463917.0,69898975546382.0,71466687169153.0,12234526782973.0,31711372647629.0,44802547290514.0,33669351724928.0,18947864269492.0,2022,2136,32139674181.0,1368771.0,52567288.0,2680.0,20493645557.0,2570444514.0,7254174752.0,1821409358.0,27016938276.0,5122750781.0,2368322301.0,14958228062.0,10590426688.0,4222777004.0,20354652159.0,9008101245.0,5788072766.0,5255242510.0,6375060494.0,7192543123.0,4751834509.0,14860000.0,291.0,2.0,5.0,2022,18803981.961860471049,11005036.26,7798945.54,792399.93,3662302.74,2686880.59,2855261.44,3853206.02,495367005.92,3004039.05,7765935.96,4822728.55,3211278.82
380500000,2022,6,30,4,,일반상업,2021,1.0,집합,상가/사무실,숙박,36.84,11140,11140132,1114013200103340000,126.99751945474308,37.56291931102084,1383.9,986.82,15894.49,3,47,2022,164664,151028677478982.0,2364907941.0,4648226101.0,231234.0,2962804511857.0,44132996731158.0,16485161470763.0,87447714765204.0,132175006442247.0,18853671737065.0,36824261527748.0,80054427565171.0,19827695509595.0,14322529463917.0,69898975546382.0,71466687169153.0,12234526782973.0,31711372647629.0,44802547290514.0,33669351724928.0,18947864269492.0,2022,2136,32139674181.0,1368771.0,52567288.0,2680.0,20493645557.0,2570444514.0,7254174752.0,1821409358.0,27016938276.0,5122750781.0,2368322301.0,14958228062.0,10590426688.0,4222777004.0,20354652159.0,9008101245.0,5788072766.0,5255242510.0,6375060494.0,7192543123.0,4751834509.0,14860000.0,291.0,2.0,5.0,2022,18803981.961860471049,11005036.26,7798945.54,792399.93,3662302.74,2686880.59,2855261.44,3853206.02,495367005.92,3004039.05,7765935.96,4822728.55,3211278.82
173000000,2020,2,4,8,,일반상업,2005,15.0,집합,상가/사무실,숙박,32.68,11140,11140133,1114013300100220005,127.00074224628915,37.56385078909955,1216.0,729.47,11622.471000000001,2,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10720000.0,347.0,2.0,6.0,2020,16139276.145647185139,7116390.63,5113760.45,582905.69,2198948.29,2091381.76,2016063.35,2426930.42,291365244.12,2108271.02,5048345.26,2768796.80,2304737.58
168000000,2022,6,13,12,,일반상업,2005,17.0,집합,상가/사무실,숙박,32.68,11140,11140133,1114013300100220005,127.00074224628915,37.56385078909955,1216.0,729.47,11622.471000000001,2,48,2022,164664,151028677478982.0,2364907941.0,4648226101.0,231234.0,2962804511857.0,44132996731158.0,16485161470763.0,87447714765204.0,132175006442247.0,18853671737065.0,36824261527748.0,80054427565171.0,19827695509595.0,14322529463917.0,69898975546382.0,71466687169153.0,12234526782973.0,31711372647629.0,44802547290514.0,33669351724928.0,18947864269492.0,2022,1000,24789898801.0,967254.0,60929244.0,3470.0,12272819202.0,7505634803.0,3952624052.0,1058820744.0,20026538404.0,4763360397.0,1899995991.0,14291901939.0,6165419324.0,2432552486.0,14546180312.0,9361553712.0,6830648946.0,5117746952.0,4213916455.0,4919784616.0,2825637057.0,10720000.0,347.0,2.0,6.0,2022,16972138.135455565669,9533296.89,7438841.25,779009.01,3088476.01,2908660.82,2587554.24,3177488.61,442936024.61,2873231.99,6662418.51,3959229.24,3477258.12
230000000,2020,2,10,7,,일반상업,1968,52.0,집합,상가/사무실,제1종근린생활,42.31,11140,11140134,1114013400101920030,126.99580587144462,37.563757327623435,0.0,0.0,19471.38,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17920000.0,296.0,3.0,6.0,2020,20244969.388914201811,9432077.80,6311864.78,509095.80,2761748.30,2400508.74,2645880.80,3484072.32,394219154.12,2549542.05,6867758.47,4138160.08,2188481.87
330000000,2022,9,16,4,,일반상업,2013,9.0,집합,상가/사무실,업무,37.3,11140,11140158,1114015800100490000,126.99263532302838,37.56236307728353,2200.2,1317.52,26795.21,4,143,2022,164664,151028677478982.0,2364907941.0,4648226101.0,231234.0,2962804511857.0,44132996731158.0,16485161470763.0,87447714765204.0,132175006442247.0,18853671737065.0,36824261527748.0,80054427565171.0,19827695509595.0,14322529463917.0,69898975546382.0,71466687169153.0,12234526782973.0,31711372647629.0,44802547290514.0,33669351724928.0,18947864269492.0,2022,2191,54828381442.0,1784817.0,28340638.0,1756.0,35467832018.0,5334465723.0,8009306814.0,6016776887.0,48498576282.0,6329806816.0,4591591830.0,30454231223.0,15909134243.0,3873392601.0,34330556608.0,17504107119.0,7656200420.0,11378863473.0,12678445159.0,12341453784.0,7779700892.0,17230000.0,140.0,2.0,4.0,2022,21920330.253403385324,12543934.54,9376395.48,818457.68,4016289.15,3518466.57,3846104.36,4481572.89,523937058.70,3464611.25,9171853.92,5948750.32,3335115.06
195000000,2021,11,13,10,,일반상업,2007,14.0,집합,상가/사무실,업무,28.28,11140,11140161,1114016100100780000,126.98967837689013,37.56545289472088,1176.55,677.54,11570.78,2,51,2021,158739,136847229383772.0,2091165731.0,0.0,0.0,2265498130971.0,39833779309053.0,11514255523710.0,83233696420038.0,120972324851512.0,15874904593045.0,27398518562473.0,80485483009681.0,17598484374611.0,11364446046558.0,63780768259248.0,62986267126002.0,12040073232091.0,29467162419578.0,40293607397362.0,29019903665277.0,15946288670940.0,2021,2247,599642815043.0,12138106.0,0.0,0.0,37693660562.0,267294119325.0,8488613557.0,286166421599.0,473365087984.0,126277727059.0,84045613695.0,354894551204.0,105012881289.0,55700774443.0,328166442330.0,268550019028.0,111767894950.0,169719669269.0,153506393752.0,100072805516.0,61649697872.0,22940000.0,96.0,1.0,7.0,2021,25255381.951601504492,10892042.39,7812433.57,370533.59,3518196.85,4037521.73,3847779.88,3509062.51,342116312.20,3116344.37,8390074.32,5077127.91,2120929.79
140000000,2020,5,18,11,,일반상업,2007,13.0,집합,상가/사무실,업무,21.08,11140,11140161,1114016100100780000,126.98967837689013,37.56545289472088,1176.55,677.54,11570.78,2,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22940000.0,96.0,1.0,7.0,2020,25255381.951601504492,10892042.39,7812433.57,370533.59,3518196.85,4037521.73,3847779.88,3509062.51,342116312.20,3116344.37,8390074.32,5077127.91,2120929.79
270000000,2022,7,25,0,,일반상업,1999,23.0,집합,상가/사무실,판매,3.88,11140,11140162,1114016200101980003,127.01429353428017,37.567849109736464,1909.0,1138.13,14214.960000000001,2,65,2022,164664,151028677478982.0,2364907941.0,4648226101.0,231234.0,2962804511857.0,44132996731158.0,16485161470763.0,87447714765204.0,132175006442247.0,18853671737065.0,36824261527748.0,80054427565171.0,19827695509595.0,14322529463917.0,69898975546382.0,71466687169153.0,12234526782973.0,31711372647629.0,44802547290514.0,33669351724928.0,18947864269492.0,2022,25441,584062872016.0,21974566.0,1987933969.0,98434.0,191719880718.0,184736659793.0,195521303059.0,12085028446.0,440959406344.0,143103479297.0,78362518822.0,312046648617.0,148232562294.0,45423559777.0,278677630166.0,266444232820.0,69600214389.0,115375625823.0,115893017489.0,131197645944.0,113055359338.0,14770000.0,217.0,1.0,4.0,2022,28115048.816381063299,14690115.69,13424933.20,1710083.93,4237405.69,6133132.74,5160839.91,4754122.60,611946406.26,3717118.34,8074410.32,6267864.54,10055655.74
120000000,2021,2,24,10,,일반상업,1996,25.0,집합,상가/사무실,업무,17.71,11140,11140162,1114016200102130008,127.01256413117625,37.56895475323254,1580.0,867.62,17173.11,5,153,2021,158739,136847229383772.0,2091165731.0,0.0,0.0,2265498130971.0,39833779309053.0,11514255523710.0,83233696420038.0,120972324851512.0,15874904593045.0,27398518562473.0,80485483009681.0,17598484374611.0,11364446046558.0,63780768259248.0,62986267126002.0,12040073232091.0,29467162419578.0,40293607397362.0,29019903665277.0,15946288670940.0,2021,24732,495099780924.0,20735907.0,0.0,0.0,148074968327.0,144352240757.0,191497819697.0,11174752143.0,373169458780.0,121930324378.0,66307454909.0,271794886773.0,130955542252.0,26041896960.0,242036632198.0,238026409444.0,64995707518.0,99653564513.0,105662855739.0,116321599550.0,93429314324.0,18870000.0,389.0,2.0,4.0,2021,31753740.996904757986,13248762.23,11458703.46,1290911.13,4297455.98,5084447.70,4290317.22,4192093.52,555223984.47,3084528.99,7924616.45,5735509.57,7962810.77
305000000,2022,1,26,5,,일반상업,1983,39.0,집합,상가/사무실,판매,6.0,11140,11140162,1114016200102170091,127.01494720788892,37.56946474707346,2142.0,2129.5,12917.0,0,0,2022,164664,151028677478982.0,2364907941.0,4648226101.0,231234.0,2962804511857.0,44132996731158.0,16485161470763.0,87447714765204.0,132175006442247.0,18853671737065.0,36824261527748.0,80054427565171.0,19827695509595.0,14322529463917.0,69898975546382.0,71466687169153.0,12234526782973.0,31711372647629.0,44802547290514.0,33669351724928.0,18947864269492.0,2022,25441,584062872016.0,21974566.0,1987933969.0,98434.0,191719880718.0,184736659793.0,195521303059.0,12085028446.0,440959406344.0,143103479297.0,78362518822.0,312046648617.0,148232562294.0,45423559777.0,278677630166.0,266444232820.0,69600214389.0,115375625823.0,115893017489.0,131197645944.0,113055359338.0,20060000.0,320.0,3.0,4.0,2022,30901883.590209792006,16300394.19,14601489.55,1809675.15,4438451.84,6368328.92,5588605.16,5259122.53,743770027.18,4058407.15,9652780.17,6738539.07,10452157.05
290000000,2021,10,18,5,,일반상업,1983,38.0,집합,상가/사무실,판매,6.0,11140,11140162,1114016200102170091,127.01494720788892,37.56946474707346,2142.0,2129.5,12917.0,0,0,2021,158739,136847229383772.0,2091165731.0,0.0,0.0,2265498130971.0,39833779309053.0,11514255523710.0,83233696420038.0,120972324851512.0,15874904593045.0,27398518562473.0,80485483009681.0,17598484374611.0,11364446046558.0,63780768259248.0,62986267126002.0,12040073232091.0,29467162419578.0,40293607397362.0,29019903665277.0,15946288670940.0,2021,24732,495099780924.0,20735907.0,0.0,0.0,148074968327.0,144352240757.0,191497819697.0,11174752143.0,373169458780.0,121930324378.0,66307454909.0,271794886773.0,130955542252.0,26041896960.0,242036632198.0,238026409444.0,64995707518.0,99653564513.0,105662855739.0,116321599550.0,93429314324.0,20060000.0,320.0,3.0,4.0,2021,30205213.693628779662,13004876.44,10654911.54,1438246.12,4095418.66,4858356.63,4046097.32,3937163.80,528450535.62,3065628.99,7233639.24,5190659.76,8169859.65
390000000,2020,12,29,1,,제2종일반주거,2003,17.0,집합,상가/사무실,제2종근린생활,70.92,11140,11140162,1114016200106200000,127.02603171666972,37.56428354323699,371.64,219.39,1325.28,1,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5131000.0,339.0,1.0,2.0,2020,24421457.570038770587,8922578.47,10950011.95,3238069.21,3161757.08,3415947.46,2952788.93,2987201.69,411682593.23,2708251.81,5384310.79,5386925.34,6393102.57
530000000,2020,9,4,1,,제3종일반주거,2002,18.0,집합,상가/사무실,제1종근린생활,30.0,11140,11140162,1114016200108440000,127.00928034996564,37.54901320418856,0.0,36678.28999999999,454142.01999999996,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7689000.0,227.0,1.0,3.0,2020,13622371.6224570222174,4401519.36,5457200.60,1543441.56,1025865.81,1417409.10,1546119.24,1484870.26,284100123.43,1377272.77,2573440.01,2566770.22,3341236.68
235000000,2021,1,18,5,,일반상업,2007,14.0,집합,상가/사무실,숙박,44.08,11140,11140168,1114016800101510000,126.97206543317051,37.56017658752781,5885.8,2973.92,70085.48,14,379,2021,158739,136847229383772.0,2091165731.0,0.0,0.0,2265498130971.0,39833779309053.0,11514255523710.0,83233696420038.0,120972324851512.0,15874904593045.0,27398518562473.0,80485483009681.0,17598484374611.0,11364446046558.0,63780768259248.0,62986267126002.0,12040073232091.0,29467162419578.0,40293607397362.0,29019903665277.0,15946288670940.0,2021,7171,39415513684023.0,500419296.0,0.0,0.0,35988557874.0,20771316109127.0,708551437938.0,17899657579084.0,32111461923871.0,7304051760176.0,6364802197492.0,21054948413819.0,6224307245763.0,5771316066138.0,14927641457441.0,17806145706029.0,5094393068159.0,9427413863368.0,9468341631715.0,5838931494373.0,2904707105854.0,28060000.0,355.0,2.0,5.0,2021,20541637.867866819831,8857523.68,6953062.54,557482.46,2131235.46,3520127.43,3872120.64,3014171.94,271519197.39,3060821.52,7180643.95,3801608.42,1767512.26
198000000,2020,7,3,16,,일반상업,2007,13.0,집합,상가/사무실,숙박,32.06,11140,11140168,1114016800101510000,126.97206543317051,37.56017658752781,5885.8,2973.92,70085.48,14,379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28060000.0,355.0,2.0,5.0,2020,20541637.867866819831,8857523.68,6953062.54,557482.46,2131235.46,3520127.43,3872120.64,3014171.94,271519197.39,3060821.52,7180643.95,3801608.42,1767512.26
215000000,2020,6,8,21,,일반상업,2007,13.0,집합,상가/사무실,숙박,37.67,11140,11140168,1114016800101510000,126.97206543317051,37.56017658752781,5885.8,2973.92,70085.48,14,379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28060000.0,355.0,2.0,5.0,2020,20541637.867866819831,8857523.68,6953062.54,557482.46,2131235.46,3520127.43,3872120.64,3014171.94,271519197.39,3060821.52,7180643.95,3801608.42,1767512.26
184000000,2023,1,17,6,,일반상업,2007,16.0,집합,상가/사무실,숙박,42.56,11140,11140168,1114016800101510000,126.97206543317051,37.56017658752781,5885.8,2973.92,70085.48,14,379,2023,172475,165955729917526.0,2442850094.0,31293238210.0,1471208.0,3258842353927.0,47991016231982.0,16999005328835.0,97706866002782.0,145924862245432.0,20030867716522.0,40018340318888.0,86659100283884.0,24165214593547.0,15113352282577.0,78310410846347.0,76430368920029.0,11518148760572.0,33101157707478.0,48323260799290.0,38689542435504.0,23108670063535.0,2023,8482,45818829931991.0,493129940.0,288143876.0,13212.0,38138962651.0,20574825889278.0,2534982220294.0,22670882859768.0,38235389433060.0,7583440501055.0,8607119684704.0,25070138117443.0,6298856500760.0,5843266854423.0,16893098932271.0,19739155241553.0,4142601384875.0,9917361513160.0,10950299576446.0,7350228242420.0,4271763456922.0,28060000.0,355.0,2.0,5.0,2023,23676288.4646442989752,12416559.28,11259729.25,840107.24,2973865.67,4871786.72,5346169.56,4622059.19,502213264.56,4352157.49,10739272.91,5541288.71,3043569.48
188000000,2022,12,28,9,,일반상업,2007,15.0,집합,상가/사무실,숙박,42.56,11140,11140168,1114016800101510000,126.97206543317051,37.56017658752781,5885.8,2973.92,70085.48,14,379,2022,164664,151028677478982.0,2364907941.0,4648226101.0,231234.0,2962804511857.0,44132996731158.0,16485161470763.0,87447714765204.0,132175006442247.0,18853671737065.0,36824261527748.0,80054427565171.0,19827695509595.0,14322529463917.0,69898975546382.0,71466687169153.0,12234526782973.0,31711372647629.0,44802547290514.0,33669351724928.0,18947864269492.0,2022,7774,42110669055197.0,513784191.0,23925934.0,926.0,38394477024.0,21219308881942.0,1774425609268.0,19078540086963.0,34456029105176.0,7654640038769.0,7957819557019.0,21545120019088.0,6654892670626.0,5952810932138.0,16045968526717.0,19066050481871.0,4811069320105.0,10001414815009.0,10441023370481.0,6480546994568.0,3377964508427.0,28060000.0,355.0,2.0,5.0,2022,20157495.238929804495,11065990.72,9091504.61,673587.77,2702814.48,4396772.88,4838274.24,3871826.56,367400983.51,3841287.27,9043184.57,4852256.02,2420767.18
240000000,2022,1,20,15,,일반상업,2007,15.0,집합,상가/사무실,숙박,37.67,11140,11140168,1114016800101510000,126.97206543317051,37.56017658752781,5885.8,2973.92,70085.48,14,379,2022,164664,151028677478982.0,2364907941.0,4648226101.0,231234.0,2962804511857.0,44132996731158.0,16485161470763.0,87447714765204.0,132175006442247.0,18853671737065.0,36824261527748.0,80054427565171.0,19827695509595.0,14322529463917.0,69898975546382.0,71466687169153.0,12234526782973.0,31711372647629.0,44802547290514.0,33669351724928.0,18947864269492.0,2022,7774,42110669055197.0,513784191.0,23925934.0,926.0,38394477024.0,21219308881942.0,1774425609268.0,19078540086963.0,34456029105176.0,7654640038769.0,7957819557019.0,21545120019088.0,6654892670626.0,5952810932138.0,16045968526717.0,19066050481871.0,4811069320105.0,10001414815009.0,10441023370481.0,6480546994568.0,3377964508427.0,28060000.0,355.0,2.0,5.0,2022,20157495.238929804495,11065990.72,9091504.61,673587.77,2702814.48,4396772.88,4838274.24,3871826.56,367400983.51,3841287.27,9043184.57,4852256.02,2420767.18
250000000,2020,7,7,10,,일반상업,2007,13.0,집합,상가/사무실,숙박,42.19,11140,11140168,1114016800101510000,126.97206543317051,37.56017658752781,5885.8,2973.92,70085.48,14,379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28060000.0,355.0,2.0,5.0,2020,20541637.867866819831,8857523.68,6953062.54,557482.46,2131235.46,3520127.43,3872120.64,3014171.94,271519197.39,3060821.52,7180643.95,3801608.42,1767512.26
205000000,2020,6,9,12,,일반상업,2007,13.0,집합,상가/사무실,숙박,32.06,11140,11140168,1114016800101510000,126.97206543317051,37.56017658752781,5885.8,2973.92,70085.48,14,379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28060000.0,355.0,2.0,5.0,2020,20541637.867866819831,8857523.68,6953062.54,557482.46,2131235.46,3520127.43,3872120.64,3014171.94,271519197.39,3060821.52,7180643.95,3801608.42,1767512.26
210000000,2020,2,4,20,,일반상업,2007,13.0,집합,상가/사무실,숙박,37.67,11140,11140168,1114016800101510000,126.97206543317051,37.56017658752781,5885.8,2973.92,70085.48,14,379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28060000.0,355.0,2.0,5.0,2020,20541637.867866819831,8857523.68,6953062.54,557482.46,2131235.46,3520127.43,3872120.64,3014171.94,271519197.39,3060821.52,7180643.95,3801608.42,1767512.26
682000000,2020,8,26,4,,일반상업,2006,14.0,집합,상가/사무실,업무,108.77,11140,11140168,1114016800102150000,126.96965523871536,37.56315236516331,2722.8,1356.19,31292.5,7,176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18390000.0,428.0,2.0,4.0,2020,15314392.274738322580,6512198.28,6318225.69,1227318.72,1526279.59,2902959.07,3048299.40,2304473.73,182109389.33,2517529.14,5679200.53,2784993.52,1848701.10
250000000,2020,10,30,4,,일반상업,2006,14.0,집합,상가/사무실,업무,38.22,11140,11140168,1114016800102150000,126.96965523871536,37.56315236516331,2722.8,1356.19,31292.5,7,176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18390000.0,428.0,2.0,4.0,2020,15314392.274738322580,6512198.28,6318225.69,1227318.72,1526279.59,2902959.07,3048299.40,2304473.73,182109389.33,2517529.14,5679200.53,2784993.52,1848701.10
1000000000,2022,6,8,2,,일반상업,2006,16.0,집합,상가/사무실,제1종근린생활,95.76,11140,11140168,1114016800102150000,126.96965523871536,37.56315236516331,2722.8,1356.19,31292.5,7,176,2022,164664,151028677478982.0,2364907941.0,4648226101.0,231234.0,2962804511857.0,44132996731158.0,16485161470763.0,87447714765204.0,132175006442247.0,18853671737065.0,36824261527748.0,80054427565171.0,19827695509595.0,14322529463917.0,69898975546382.0,71466687169153.0,12234526782973.0,31711372647629.0,44802547290514.0,33669351724928.0,18947864269492.0,2022,7774,42110669055197.0,513784191.0,23925934.0,926.0,38394477024.0,21219308881942.0,1774425609268.0,19078540086963.0,34456029105176.0,7654640038769.0,7957819557019.0,21545120019088.0,6654892670626.0,5952810932138.0,16045968526717.0,19066050481871.0,4811069320105.0,10001414815009.0,10441023370481.0,6480546994568.0,3377964508427.0,18390000.0,428.0,2.0,4.0,2022,19313088.959308670591,9507942.08,9805146.81,1983697.61,2259572.01,4144937.07,4487087.78,3452836.51,298486224.78,3703445.39,8286846.62,4271224.65,3051571.78
483690000,2020,8,21,2,,일반상업,2005,15.0,집합,상가/사무실,제2종근린생활,79.01,11140,11140169,1114016900100250010,126.96794919705968,37.56528573916003,2641.9,1244.05,31354.16,4,135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16660000.0,93.0,1.0,3.0,2020,19177049.4395785403751,8112809.60,8285663.76,2072011.68,1952042.01,3353296.87,3549293.48,2841805.93,263002318.82,3095220.27,6967001.53,3745405.97,2590845.41
240000000,2020,1,13,2,,일반상업,2006,14.0,집합,상가/사무실,제1종근린생활,38.7,11140,11140171,1114017100103550000,126.96834142986789,37.560635482252856,5424.7,2911.049,75078.498,12,641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12270000.0,316.0,1.0,4.0,2020,13181809.470426493606,5800494.73,5365247.33,731200.85,1383210.31,2423140.10,2503321.75,2078092.40,204677694.91,2039912.21,4458215.13,2636162.68,2031451.82
